ProductId,title,group,total_review_count,average_rating
461603,Yngwie Malmsteen - Rising Force,Book,6,5
461625,"After Hours, Vol. 4",Music,6,4.5
461650,Cabaret (1999 Studio Cast) (First Complete Recording),Music,9,4
461653,Dr. Jekyll and Mr. Hyde (Signet Classics),Book,34,4.5
461654,Dried Blood of Gomorrha,Music,4,5
461660,At Folsom Prison/At San Quentin/America,Music,1,5
461662,What Does Everybody Else Know That I Don'T?: Social Skills Help for Adults With Attention Deficit/Hyperactivity Disorder (Ad/Hd) a Reader-Friendly Guide,Book,18,4.5
461677,Entertainment! [EMI UK Expanded],Music,59,5
461678,In My Eyes [Bonus Tracks],Music,4,5
461704,The Art of Flamenco,Music,4,4.5
461705,Flute & Sitar Music of India,Music,4,4
461706,African Tribal Music & Dances,Music,3,3.5
461714,Spacemen,Music,6,4.5
461718,Let's Get Together,Music,22,3.5
461722,El Pez Arco Iris Al Rescate,Book,0,0
461732,Annie,DVD,195,4
461753,101 Digital Sound Effects: Sounds of Horror,Music,4,5
461757,101 Digital Sound Effects: Sounds of Nature,Music,1,5
461780,Gone In 60 Seconds (2000 Film),Music,69,4
461785,The Amazing California Health And Happiness Road Show,Music,17,5
461789,The Best of P.M. Dawn,Music,13,4
461804,Very Best of Adam and the Ants,Music,4,5
461806,The Male Body : A New Look at Men in Public and in Private,Book,12,3.5
461816,14 Shades of Grey (with Limited Edition Bonus DVD),Music,552,4
461820,Forrest Gump,Book,529,4
461838,This Is the Army,Video,10,4
461875,Cutaway,Video,16,2.5
461877,Apocalypse,Music,19,4.5
461882,The Next Best Thing,Video,100,3
461883,Snow Day,Video,37,3
461887,Crime + Punishment in Suburbia,Video,32,4
461897,Cecil B. Demented,Video,74,3.5
461900,Jack Frost 2 - Revenge of the Mutant Killer Snowman,Video,37,3
461961,The September Sessions,Music,8,4.5
461981,Tavares: The Greatest Hits,Music,3,4.5
461998,Mondo Cane 2,Video,0,0
462028,Songwriter,Video,6,4
462033,Faith No More: Who Cares a Lot - Greatest Videos,Video,17,4.5
462036,Rappin Dancin & Laughin,Music,4,4
462047,Tickle Tum!,Book,2,5
462069,Boys' Life and Other Plays,Book,1,5
462077,The Military Band,Music,13,5
462079,Anthology,Music,3,5
462082,Psychopathia Sexualis,Music,4,5
462087,"Club Epic, Vol. 1: A Collection of Classic Dance Mixes",Music,3,4.5
462097,Lucky Lucy Ann,Music,7,5
462104,Just Listen 'N Learn Spanish,Book,6,4
462130,Go 2 [2002 Reissue],Music,17,3.5
462159,The Blue Dahlia,Video,10,4
462161,The Call of the Wild and Selected Stories : 100th Anniversary Edition (Signet Classics (Paperback)),Book,4,4
462166,Alisha,Music,14,5
462183,"Bob Dylan : The Recording Sessions, 1960-1994",Book,12,3.5
462189,Patch Adams,Video,201,4
462191,Music Theory for Guitar,Book,0,0
462205,Requiem,Music,4,4
462207,The Spirit of Budo,Book,1,5
462238,Forever Mine,Video,23,3.5
462242,Til We Die,Music,5,5
462251,Anytime You Need a Friend #2,Music,19,4.5
462254,Anytime You Need a Friend / Music Box,Music,19,4.5
462264,A Blade In The Dark,Video,15,4
462295,Oldies But Goodies 5,Music,2,3
462311,The Pure and the Impure (New York Review Books Classics),Book,2,4.5
462326,HAYSTACK (EX),Music,3,5
462332,Fleetwood Mac - The Early Years,Video,11,4
462367,The Book of Five Rings (Shambhala Classics),Book,90,4.5
462393,With His American Friends,Music,1,4
462395,Rise & Shine,Music,6,5
462423,Dracula (Classic Collection (Brilliance Audio)),Book,0,0
462443,"Citizen Welles - The Stranger, The Trial, Hearts of Age",DVD,10,3
462444,Life in the Left Lane,Book,2,3.5
462455,The Sophtware Slump,Music,93,4.5
462478,Train to Skaville: Anthology 1966-1975,Music,3,5
462521,The Couch Trip,Video,2,4.5
462525,Arrested Development - Greatest Hits,Music,3,4.5
462529,Greatest Stories Live,Music,44,4.5
462574,David Grisman's Acoustic Christmas,Music,9,4.5
462582,Always Drink Upstream,Music,2,4
462616,Feminist Theory Reader: Local and Global Perspectives,Book,0,0
462617,Ghetto Cyrano,Music,32,5
462628,"In My Lifetime, Vol. 1",Music,73,4
462633,Love and Death,Video,54,5
462677,Big Book of Beautiful Babies Board Book,Book,5,4.5
462711,Italian Golden Hits,Music,4,4
462728,Vivaldi: The Four Seasons,Music,17,4.5
462732,Mahler: Symphony No.9,Music,10,4
462734,Copland: Symphony No. 3; Quiet City,Music,8,5
462738,Horowitz in Moscow,Music,25,5
462742,Bach: Wachet auf ruft uns die Stimme/Magnificat BWV.243,Music,8,3.5
462750,Amazon Rain Forest [Eclipse Music Group],Music,3,4
462777,Spanish Search-a-Word Puzzles,Book,0,0
462783,Walking on Sunshine,Music,2,5
462791,Beethoven: Piano Sonatas,Music,9,4.5
462804,Red Dawn,Video,176,3.5
462805,Out Cold,Music,57,4
462810,Cool Cat Blues,Music,4,5
462824,ABC Kids,Book,3,3.5
462836,"The Devil in the White City : Murder, Magic & Madness and the Fair that Changed America (Illinois)",Book,369,4
462845,Singers & Songwriters: 1974-1975,Music,0,0
462860,"Bohemian Paris : Culture, Politics, and the Boundaries of Bourgeois Life, 1830-1930",Book,2,4.5
462913,Best of the Pointer Sisters,Music,15,5
462923,To Get to You: Greatest Hits Collection,Music,25,5
462924,Lorrie Morgan - To Get to You: Greatest Hits Collection,Music,25,5
462926,"Monsters of Rock, Vol. 2 [Razor & Tie]",Music,4,4
462931,Monster '80s,Music,4,4.5
462948,A Golden Classics Edition,Music,10,5
462950,The Way We Do It,Music,31,4
462979,Livin' Large,Video,4,2
462983,The Lovin' Spoonful - Greatest Hits,Music,25,5
463041,The Physics of Sound (2nd Edition),Book,5,4
463052,Do It Yourself [Bonus Tracks],Music,4,5
463055,Wild Dub: Dread Meets Punk Rocker,Music,1,5
463066,Frederick Delius: Orchestral Works,Music,4,5
463069,Tattoo You,Music,90,4
463073,My First Book of American Folk Songs : 25 Favorite Pieces in Easy Piano Arrangements,Book,0,0
463077,"Freestyle Explosion, Vol. 1-5",Music,10,5
463085,The Little Scarecrow Boy,Book,4,4
463104,Songs in the Key of Life,Music,152,5
463106,Songs in the Key of Life,Music,152,5
463111,Soundgarden: Louder Than Live,Video,4,4.5
463140,Spanish for Gringos (Book and Cassettes),Book,11,5
463155,"HarperCollins Spanish Unabridged Dictionary, 7e (Harpercollins Unabridged Dictionaries)",Book,2,5
463162,Pickin' on the Rolling Stones,Music,1,4
463208,Queen - We Will Rock You,DVD,93,3.5
463213,Queen - We Will Rock You (DTS),DVD,93,3.5
463231,"Repase y escriba: Curso avanzado de gramática y composición, 3rd Edition",Book,5,4
463254,The Sin of Madelon Claudet,Video,3,4.5
463259,Peter Rabbit,Book,2,5
463269,"The Seven Myths of Gun Control: Reclaiming the Truth About Guns, Crime, and the Second Amendment",Book,40,4
463284,Letter from an Unknown Woman,Video,14,4.5
463292,Videodrone,Music,68,4.5
463293,Can You Still Feel?,Music,42,4.5
463294,Body Language,Music,67,4.5
463296,"Lock, Stock And Two Smoking Barrels: Music From The Motion Picture",Music,22,4.5
463327,Goldfly,Music,83,4.5
463361,Jolson Sings Again,Video,11,4.5
463396,Shabba Ranks and Friends,Music,1,5
463411,Que Paso? an English-Spanish Guide for Medical Personnel,Book,4,3.5
463415,The Best Of Extreme: An Accidental Collocation Of Atoms,Music,16,4
463421,...And Out Come The Wolves,Music,243,4.5
463433,Punk-O-Rama,Music,23,4.5
463456,Fried Green Tomatoes at the Whistle Stop Cafe : A Novel,Book,138,4.5
463486,The Very Best of Linda Ronstadt,Music,32,4.5
463493,Modern Method for Guitar (Volume 3),Book,10,5
463507,Letters from the Inside,Book,72,4.5
463512,Have You Seen My Duckling?,Book,8,5
463519,It Came From Memphis,Book,7,4.5
463535,Jeremiah Johnson (Widescreen Edition),Video,82,4.5
463539,The Glass Menagerie,Book,108,3.5
463549,All the Right Changes,Book,0,0
463577,Future Shock,Music,9,4
463579,Irish Blessings: An Illustrated Edition,Book,1,5
463587,Metropolis,Video,138,2.5
463596,the thief of bagdad,Video,13,4.5
463625,"Mr. Brown Can Moo, Can You : Dr. Seuss's Book of Wonderful Noises (Bright and Early Board Books)",Book,94,4.5
463629,Jacqueline du Pré - The Concerto Collection,Music,5,4.5
463645,"Sabrina, The Teenage Witch: The Album (1996 Television Series)",Music,32,4
463646,Vietnam: A Musical Retrospective,Music,8,4.5
463652,The Seven Year Itch,Video,40,4.5
463655,Absolute Heaven,Music,3,3.5
463659,ECW: Extreme Music,Music,37,4
463664,TRUE,Music,15,4.5
463665,Ice Cream Man,Music,62,4
463677,The Original Bad Company Anthology,Music,39,4.5
463680,The Classical Guitar: A Complete History,Book,3,5
463689,Devil's Night,Music,254,4.5
463691,"The Chaplin Collection, Vol. 1 (Modern Times / The Great Dictator / The Gold Rush / Limelight)",DVD,10,5
463692,Devil's Night,Music,254,4.5
463694,Astrud Gilberto's Finest Hour,Music,26,4
463714,Brahms: Symphony No. 1; Haydn Variations; Hungarian Dances,Music,7,3.5
463745,You Better Sit Down,Music,2,4.5
463749,Make Your Own Electric Guitar,Book,16,4.5
463783,The Good the Bad and the Funky,Music,17,4.5
463798,Sellevision : A Novel,Book,78,4.5
463803,Beavis and Butthead Do Christmas,Video,13,4.5
463813,Very Best of,Music,14,4
463818,The Advanced Guitar Case Chord Book (Compact Reference Library),Book,2,5
463828,One O'Clock Jump,Music,4,3.5
463851,Learn Spanish in the Kitchen : A Parent/Child Activity Kit (Living Language Parent/Child Activity Kit),Book,0,0
463895,Clyde McPhatter - Greatest Hits,Music,4,5
463898,Jerry Butler - Greatest Hits,Music,3,4.5
463900,Unchained Melody,Music,3,5
463901,The Best of Eydie Gorme [Curb],Music,3,5
463904,Jimmy Dorsey & Orchestra - Greatest Hits,Music,3,3.5
463908,Kay Starr - Greatest Hits,Music,4,5
463955,Learn in Your Car Russian Complete: The Complete Language Course (Learn in Your Car),Book,3,2.5
463961,Equally Cursed & Blessed,Music,20,4
463977,Whistling Down the Wire,Music,2,5
464008,Mahogany,Music,7,4
464019,One,Music,6,5
464041,The Breakfast Club,Video,234,4.5
464044,Crooked Lines,Music,4,4.5
464061,Key the Metal Idol - Singing (Vol. 3),DVD,11,3
464067,VH1 Storytellers - The Doors (A Celebration),DVD,15,4
464078,FM (1978 Film),Music,14,5
464162,Swing Street,Music,0,0
464166,Writing Better Lyrics,Book,12,4.5
464173,Underground Hero,Music,3,3.5
464181,On Monday When It Rained,Book,1,5
464196,An Askew View : The Films of Kevin Smith,Book,4,4.5
464210,"The Art of the Ridiculous Sublime: On David Lynch's Lost Highway (Occasional Papers (Walter Chapin Simpson Center for the Humanities), 1.)",Book,6,2.5
464238,Treasure Planet,DVD,138,4
464239,Bound for Glory,Book,6,4.5
464258,The Bill Evans Guitar Book : Definitive Arrangements of 14 Pieces,Book,0,0
464269,The Great Gatsby (Audio Editions),Book,4,5
464286,Shout At The Devil,Music,41,4.5
464312,The Very Thought of You,Video,41,4.5
464328,Un-Break My Heart [CD #2],Music,3,5
464332,The Truth About Jane,Video,29,4.5
464335,Extreme Prejudice,Video,16,3.5
464366,Cabin in the Sky,Video,13,4.5
464426,Joe,Video,10,4
464429,Digital Mantras: The Language of Abstract and Virtual Worlds,Book,2,4
464441,Piano Man,Music,35,4.5
464442,December,Music,19,4.5
464445,Miles in the Sky (Reis),Music,18,4.5
464446,Nefertiti,Music,26,5
464447,Miles Smiles (Reis),Music,39,5
464483,Little Giants,Video,20,5
464494,Pleasantville: Music From The Motion Picture,Music,30,5
464499,The Bridge,Music,34,4
464501,Billy Joel - Greatest Hits Vol. 1-2,Music,118,4.5
464502,Vincent LaGuardia Gambini Sings Just For You,Music,25,4.5
464503,Cold Spring Harbor,Music,39,4.5
464505,River of Dreams,Music,61,4
464506,Storm Front,Music,35,4
464507,Kings of Gangster Bop,Music,4,5
464508,Turnstiles [Enhanced Version],Music,51,4.5
464509,Streetlife Serenade,Music,17,4
464510,An Innocent Man,Music,55,4.5
464511,The Nylon Curtain,Music,61,4.5
464513,Songs in the Attic,Music,55,5
464515,52nd Street,Music,54,4.5
464517,The Best of Freddie Jackson [Platinum Disc],Music,2,5
464523,African Percussion for Trance,Music,0,0
464525,African Percussion for Dance,Music,0,0
464556,The Negotiator,Video,124,4.5
464567,School Daze (1988 Film) [SOUNDTRACK],Music,28,5
464569,The Rock,Video,269,4.5
464595,Scarlet Pimpernel,Video,36,3
464601,Deep Sea Ball: The Best of Clyde Mcphatter,Music,5,4.5
464606,"Crosby, Stills & Nash [Box Set]",Music,27,4.5
464607,Soul Christmas,Music,7,5
464615,For The Boys: Music From The Motion Picture,Music,15,5
464621,Soul Dressing,Music,3,3.5
464623,"Dance, Dance, Dance: The Best of Chic",Music,18,4.5
464629,We Can't Dance,Music,78,3.5
464630,I'm Your Fan,Music,17,4
464635,Cane River,Book,231,4.5
464646,Monk [Expanded],Music,3,5
464654,Britten: Ceremony of Carols,Music,1,5
464668,Golden Classics Edition: Today/Ramblin',Music,8,5
464712,Ozzfest 2002 Live Album,Music,9,4
464715,Pleasure & Pain,Music,5,5
464737,Children of a Lesser God.,Book,2,4
464739,All the King's Men,Video,20,4
464757,Communicating In Spanish: Book/Audio Cassette Package: Intermediate Level,Book,2,3.5
464783,Reasons for Hope: Instructive Experiences in Rural Development (Kumarian Press Books on International Development),Book,0,0
464796,America Town,Music,116,4.5
464803,Stabbing Westward,Music,150,3.5
464813,Dames At Sea (1968 Original Off-Broadway Cast),Music,10,4.5
464818,Passion Is No Ordinary Word: The Graham Parker Anthology [2-CD SET],Music,7,4.5
464842,Do I Hear A Waltz? (1965 Original Broadway Cast),Music,7,4.5
464850,Chuck Berry - Hail Hail Rock 'n' Roll,Video,17,4.5
464895,Tearing Down The Walls,Music,0,0
464916,To Bury Within the Sound,Music,4,5
464917,Women in Technology,Music,22,3.5
464921,Pure Blues,Music,19,5
464924,Jazzmatazz 2,Music,10,4.5
464927,Mass Slaughter: The Best of Slaughter,Music,15,3.5
464954,Snapshot,Music,3,4.5
464955,"Tired of Being Tired: Rescue, Repair, Rejuvenate",Book,18,4
464987,Cabaret,Book,2,3
465001,The Truth of Catholicism: Ten Controversies Explored,Book,16,4.5
465038,The Cream of Clapton,Music,82,4.5
465039,A River Runs Through It,Book,99,4.5
465068,The Music Man (1962 Film Soundtrack),Music,24,4.5
465079,Biography - Frederick Douglass,Video,2,4.5
465084,Paul VI: The First Modern Pope,Book,4,4
465106,The Business of Comics: Everything a Comic Book Artist Needs to Make It in the Business,Book,2,5
465125,Messiah (Complete Traditional),Music,11,4.5
465127,Too Late to Die Young,Music,9,3.5
465130,Let the Good Times Roll: 20 of New Orleans' Finest R&B Classics 1949-1966,Music,1,5
465134,"BYO Split Series, Vol. 3",Music,36,4.5
465135,Resolver,Music,80,4
465136,Strangers in the Night,Music,16,4.5
465172,Narrative of the Life of Frederick Douglass: An American Slave (Oxford World's Classics),Book,62,4.5
465182,Matilda,Video,75,4.5
465187,Knock on Any Door,Video,4,3.5
465196,Sultans of Swing: Best of (Bonus CD),Music,1,5
465227,Ask a Woman Who Knows,Music,49,4.5
465236,The Harvard Concise Dictionary of Music and Musicians (Harvard University Press Reference Library/Belknap),Book,1,5
465242,Anthology: 40 Years of Hits and More,Music,4,3.5
465245,One More Day,Book,0,0
465289,The In-Laws,Music,2,4.5
465316,Dirty Deeds Done Dirt Cheap [Expanded],Music,27,4.5
465335,Sawyer Brown - Greatest Hits 1990-1995,Music,9,5
465346,The Chalk Doll,Book,1,5
465374,Return to Forever,Music,14,5
465382,More Than Night: Film Noir in Its Contexts,Book,2,4.5
465396,Best of the Duprees [Collectables],Music,5,3.5
465413,The Harvard Concise Dictionary of Music and Musicians,Book,1,5
465448,U2 - The Best of 1990-2000 [Deluxe Limited Edition w/ Bonus DVD],Music,200,4
465449,Electro Shock!,Book,4,3.5
465492,Dance With My Father,Music,123,4
465528,The Two Hearts of Kwasi Boachi,Book,2,4.5
465546,The North Light Book of Acrylic Painting Techniques,Book,4,4.5
465557,Copland Conducts Copland [SACD],Music,3,4.5
465564,Dog People: What We Love About Our Dogs - Writers and Artists on Canine Companionship,Book,1,5
465576,Foxfire,Video,92,4.5
465596,The Deep End of the Ocean (Oprah's Book Club),Book,326,3.5
465623,Jesus Christ Superstar,Video,203,4
465627,Box of Pearls: The Janis Joplin Collection,Music,11,4.5
465649,Beethoven's 9th Symphony with Refreshing Cascades,Music,2,4.5
465658,Tripping the Light Fantastic,Music,25,4
465659,Greatest Hits,Music,2,5
465676,Imaginary Cuba,Music,4,4.5
465677,Adam's Rib,Music,0,0
465678,Hackers 3,Music,11,4
465679,Best Quotations for All Occasions,Book,2,5
465681,Yellow: A Touchy Feely First Words Color Book (Touchy Feely First Word),Book,1,4
465687,"Mel Bay's Complete Book of Guitar Chords, Scales and Arpeggios",Book,2,2.5
465690,Hound Dog Taylor and the Houserockers,Music,10,4.5
465693,The Son Seals Blues Band,Music,8,5
465702,Mendelssohn: Violin Concerto; Symphony No. 4; Hebrides Overture,Music,4,4
465717,Baby's World: Look At Me I Can Play (Baby's World),Book,1,5
465734,From the Heart of a Woman,Music,4,5
465735,Stone Crazy,Music,12,5
465737,Frozen Alive!,Music,5,5
465742,The Earthshaker,Music,6,5
465743,Live in Japan,Music,6,5
465745,I Got What It Takes,Music,3,4.5
465746,Frostbite,Music,2,4.5
465748,Somebody Loan Me a Dime,Music,8,5
465750,Crawfish Fiesta,Music,7,5
465752,Ice Pickin',Music,14,4.5
465778,Forget About It,Music,194,4
465851,The Art Of Jazz Saxophone: The Masters,Music,1,5
465857,The Art Of Jazz Saxophone: Be Bop & Beyond,Music,0,0
465862,Gran Riserva,Music,27,4.5
465870,Modern German Grammar: A Practical Guide (Routledge Modern Grammars),Book,3,4.5
465891,Russell Watson · The Voice,Music,433,4
465909,Memphis Barbecue Sessions,Music,2,4.5
465917,Letting Go,Book,5,3.5
465918,Love Songs (Paperback Songs),Book,0,0
465929,Dear Old Stockholm,Music,5,4.5
465946,Full Throttle,Music,9,4.5
465948,Hagakure: The Book of the Samurai,Book,33,4.5
465950,Español para principiantes (Libro/CD) (Songs That Teach Spanish),Book,2,4
465982,Andy Williams Live-Christmas Treasures,Music,4,5
465984,Survival Spanish for Construction,Book,2,3.5
465994,5:30 Saturday Morning,Music,0,0
465996,First Reader in Russian,Book,4,4
466024,Forever Love: Greatest Hits,Music,9,4.5
466032,Once Upon a Time...When We Were Colored,Video,10,4.5
466073,A Map of the World (1999 Film),Music,40,4.5
466077,Cast Away: The Films of Robert Zemekis & The Music of Alan Silvestri,Music,29,3.5
466081,The Mosquito Coast,Video,46,4
466083,The Spitfire Grill,Video,38,5
466097,The Gentle Side of John Coltrane,Music,16,5
466099,Sound & Spirit: Welcoming Children Into The World,Music,10,5
466131,One Flew Over the Cuckoo's Nest (Cliffs Notes),Book,0,0
466141,Under the Pink,Music,178,4.5
466147,George Van Eps Guitar Solos Book/CD set,Book,0,0
466155,Arranging Techniques for Synthesis (Am 67216),Book,3,4.5
466158,Prokofiev: Symphony-Concerto for Cello and Orchestra; Concertino; Two Waltzes,Music,1,5
466161,Hillbilly Jazz,Music,3,5
466180,"Haydn: Symphonies Nos. 54, 56 & 57",Music,2,4
466183,Machaut: La Messe de Nostre Dame; Songs from Le Voir Dit,Music,3,4.5
466192,Arvo Pärt: Fratres,Music,7,4.5
466215,Celtic Crossroads -- The Art of Van Morrison,Book,4,3.5
466238,Twilight,Music,0,0
466252,Seussical: The Musical,Music,93,4.5
466254,Tubular Bells III,Music,40,4
466257,Gulliver's Travels (Signet Classics (Paperback)),Book,88,4.5
466279,Childrens's Guitar Chord Book,Book,0,0
466285,Sybil,Book,77,4.5
466318,The Red House,Video,24,4
466319,20th Century Masters - The Millennium Collection: The Best of Webb Pierce,Music,3,5
466324,Original Bad Company Anthology,Music,39,4.5
466327,Sea of Love,DVD,24,3.5
466343,Bridget Jones's Diary,Music,88,3.5
466350,Ultimate Collection,Music,4,3.5
466362,Cherry Lips [Japan CD],Music,0,0
466379,Hurricane : The Miraculous Journey of Rubin Carter,Book,37,4.5
466387,"Steam, Smoke and Steel: Back in Time With Trains",Book,2,5
466393,Porno,Book,48,4.5
466395,The Basic Oxford Picture Dictionary (English/ Haitian Edition),Book,7,3
466440,The Best Of: E Ritorno Da Te,Music,34,4.5
466446,Perseverance,Music,136,4
466450,Life Is You,Music,0,0
466464,As Heaven Turns to Ash...,Music,8,4.5
466475,Voodoo People [Mute],Music,6,4.5
466476,Music for the Jilted Generation,Music,89,4.5
466478,Voodoo People [Mute],Music,6,4.5
466482,Rachmaninov: Rhapsody on a Theme of Paganini in Am; Ravel: Miroirs,Music,2,5
466490,Kids Favorite Songs,Music,11,4.5
466502,Love Songs,Music,0,0
466508,A Swingin' Affair!,Music,24,5
466517,Beginning Guitar Superbook (Hal Leonard Guitar Method),Book,0,0
466520,"Farewell, My Lovely",DVD,15,4.5
466530,Follow the Leader,Music,24,5
466535,Copperhead Road,Music,23,4
466555,Top Secret,Music,8,3
466557,Closer to Heaven,Music,1,5
466592,Panthalassa: The Remixes,Music,12,2.5
466594,Tapestry,Music,128,4.5
466596,Carole King - Her Greatest Hits: Songs Of Long Ago,Music,16,4.5
466597,Miles Remembered: The Silent Way Project,Music,8,4
466605,Bach: Brandenburg Concertos / Orchestra of the Age of Enlightenment,Music,1,5
466606,Bach: Violin Concertos,Music,2,5
466608,Haydn: Symphonies Nos. 88 - 92,Music,3,4.5
466624,Wasted : A Memoir of Anorexia and Bulimia,Book,337,4.5
466690,Rise the Moon,Book,2,5
466691,Instrumentals: The Best of the Chrysalis Years,Music,3,5
466695,Vitalogy,Music,228,4.5
466710,Situation Dangerous,Music,13,4.5
466737,Darklands,Music,14,4.5
466758,Cinnamon Girl: The Very Best of the Gentrys,Music,2,4
466767,The Very Best of the Dixie Cups: Chapel of Love,Music,5,5
466769,Harper Valley PTA: The Very Best of Jeannie C. Riley,Music,1,5
466770,Autumn In New York (2000 Film),Music,12,4
466773,One Day It'll All Make Sense,Music,55,4.5
466775,Everybody's Rockin,Music,24,4
466776,Old Ways,Music,16,4
466797,Brainscan,Video,41,4.5
466809,Little Rabbit Foo Foo,Book,5,4
466817,Shock Treatment,Video,79,3.5
466860,The Praise of Folly (Great Minds),Book,5,5
466863,"Skin Flutes and Velvet Gloves: A Collection of Facts and Fancies, Legends and Oddities About the Body's Private Parts",Book,12,5
466867,Dawn of the Dead - U.S. Theatrical Cut (Anniversary Edition),DVD,453,4.5
466868,Triumph of the Will,Video,110,4.5
466872,Finian's Rainbow (1947 Original Broadway Cast),Music,14,4.5
466900,The Last Night of Ballyhoo,Book,6,4
466905,( ),Music,293,4.5
466920,The Passionate Eye: : The Collected Writing of Suzanne Vega,Book,15,4.5
466939,How Many [Maxi CD],Music,9,4.5
466955,A Walk in the Woods : Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Book,814,4
466963,Flower Drum Song (2002 Broadway Revival Cast),Music,95,4.5
466965,Guitar Passion,Music,9,4
466969,Great Santini,Book,55,4.5
466971,'Til There Was You,Video,28,3.5
466973,Mama Dip's Kitchen,Book,25,5
466989,"Tannhäuser / Domingo, Studer, Baltsa, Salminen, A. Schmidt; Sinopoli",Music,11,4.5
466990,Brahms: Rhapsodie Op.53/Symphonie No.2,Music,1,5
466992,Shostakovich: Symphonies Nos. 1 & 7,Music,14,5
466996,Horowitz At Home,Music,6,5
466998,"Ludwig van Beethoven: Sonaten Opp. 27/1 - 27/2, 28",Music,6,4.5
467000,Mahler: Symphonie No.6/Kindertotenlieder,Music,10,5
467002,Grieg: Peer Gynt Suites Nos. 1 & 2; Lyric Suite; Sigurd Jorasalfar,Music,2,5
467004,Mendelssohn: Symphonies Nos. 3 & 4,Music,1,4
467005,André Rieu - The Vienna I love - Waltzes From My Heart / Johann Strauss Orchestra,Music,8,3.5
467009,Chopin: Nocturnes,Music,5,4.5
467010,Brahms: Symphonies Nos. 2 & 3,Music,3,4.5
467013,Dvorak: Cello Concerto/Bloch: Schelomo/Bruch: Kol Nidrel,Music,5,5
467023,Lady and the Tramp,Video,68,4.5
467057,The Way to Christ : Spiritual Exercises,Book,5,5
467059,The Phantom,Video,66,4
467062,His Royal Hipness,Music,3,5
467080,The Boo,Book,9,3.5
467092,On the Hundredth Anniversary of Rerum Novarum: Centissimus Annus,Book,0,0
467095,Romeo and Juliet : A Unit Plan (Litplans on CD),Book,0,0
467108,Alright This Time Just the Girls,Music,4,4.5
467115,Clash of the Titans,Video,104,4.5
467142,Musica Es [BMG/Ariola],Music,5,4.5
467149,En Ciertos Momentos,Music,3,5
467222,Manual de gramática with Atajo CD-ROM: Grammar Reference for Students of Spanish,Book,4,4.5
467228,Taxi: The Harry Chapin Story,Book,10,4
467230,Forget Paris,Video,20,4
467233,Leroy,Music,0,0
467254,Original Mambo Kings,Music,1,4
467263,Teddy Bears' Picnic (Aladdin Picture Books),Book,4,4.5
467281,In Search of,Music,11,4.5
467299,Slap Shot,Video,91,4.5
467309,South Side,Music,20,3
467311,Road Rock Vol. 1,Music,30,3.5
467315,Snap - Greatest Hits: Remixes,Music,1,4
467320,Tango: Astor Piazzolla,Music,0,0
467322,Pulp Fiction  [IMPORT],DVD,633,4.5
467337,"How You Remind Me [Holland CD, Pt. 1]",Music,5,5
467350,Read My Lips,Music,34,4.5
467365,The Places You Have Come To Fear The Most,Music,252,4
467370,National Geographic Society : 100 Years of Adventure and Discovery,Book,2,5
467373,Plastic Mutations - The Electronic Tribute to Radiohead,Music,26,2.5
467412,Mary Jane Girls,Music,3,4.5
467421,"Walk Don't Run/Walk Don't Run, Vol. 2 [2-On-1 CD]",Music,6,4.5
467423,Lionel Richie,Music,13,4.5
467440,One Bear One Dog,Book,4,5
467468,I'm Coming Home,Music,4,4.5
467473,Fairport Convention [Germany Bonus Tracks],Music,4,4.5
467484,Shapes,Book,1,1
467551,Mrs. Mustard's Beastly Babies,Book,2,5
467575,Anthology Album,Music,11,4.5
467581,The Andrew Lloyd Webber Anthology,Book,2,5
467609,Kiss of Death,Video,15,4.5
467628,Press to Play,Music,23,3.5
467629,A Fistful Of Dollars: An Original Soundtrack Recording,Music,8,4.5
467641,"Blood, Sweat & No Tears",Music,12,3.5
467684,"Swing This, Baby!",Music,18,4
467695,How Does Your Garden Grow,Music,101,4.5
467702,Bikini World,Music,1,5
467705,One Day It'll All Make Sense [Edited Version],Music,55,4.5
467710,Read My Licks,Music,3,4.5
467719,Syukur,Music,2,4.5
467720,I Am the Blues,Music,14,5
467721,Live at Newport,Music,5,4.5
467725,Christmas Favorites from the World's Tenors,Music,1,4
467739,Stevie Wonder - Easy Piano Anthology,Book,0,0
467741,"Schubert: Die Schöne Müllerin, 3 Lieder / Fritz Wunderlich",Music,7,4.5
467745,Blows Against the Empire,Music,34,4.5
467747,Everything You'd Better Know About the Record Industry,Book,7,4.5
467758,Shame,Music,14,4.5
467760,Terence Trent d'Arby's Symphony or Damn,Music,21,4.5
467765,Fodor's Italian for Travelers (Phrase Book) (Languages for Travelers),Book,10,3
467771,Carrie,Video,14,3.5
467776,Back to Back,Music,1,5
467783,Ya No Hace Falta,Music,6,5
467790,Programmed to Love,Music,7,5
467796,Beat Em Up,Music,33,4
467803,Anthology,Music,3,3.5
467831,How I Lost 5 Pounds in 6 Years: An Autobiography,Book,18,4.5
467839,Joy - A Holiday Collection,Music,154,4.5
467859,All Money Is Legal,Music,26,4
467904,"Mice Squeak, We Speak",Book,6,5
467911,Fandagumbo,Music,2,5
467914,Italian: Level 1 (Learn in Your Car),Book,4,3.5
467951,The Harsh Light of Day,Music,38,4
467954,Everything for Love,Music,12,4.5
468019,Sara's Potty,Book,6,4.5
468022,The Shawshank Redemption (Widescreen Edition),Video,758,5
